ID,year,disturbance,focus,technique,paradigm,hypothesis,pathway,plant.species,target.plant,measure.success,measured.factor,treatment,control,unit,Nsites,nsamples,mean.treatment,mean.control,var.t,var.c,p-value,df,exp.duration (months),error,lat,long,continent,country,ecosystem,elevation (m),MAP (mm),aridity.index,potential.evaporation (mm),grazing,soil,notes
126,2011,grazing,biological soil crusts,grazing exclusion,passive,,,,,crusts of little disturbed sites,,,,,,,,,,,,,,,,,Oceania,Australia,woodland,,,,,livestock,nutrients,
127,2008,mining,vegetation,"seeding, soil amendment",active,,,,,not clear,,,,,,,,,,,,,,,,,Europe,Spain,shrubland,,,,,sheep,chemical composition,
128,2007,agriculture,vegetation,natural recovery,passive,,,,,native grasslands,,,,,,,,,,,,,,,,,Oceania,Australia,agriculture,,,,,livestock,,
129,2005,clearing,vegetation,"seeding, inoculation",active,,,,,revegetation,,,,,,,,,,,,,,,,,Oceania,Australia,woodland,,,,,unreported animal,,
130,2018,desertification,soil ,soil bacterial community,passive,,,,,revegetation,,,,,,,,,,,,,,,,,Asia,China,grassland,,,,,unreported animal,physicochemical properties,
132,2017,clearing,vegetation,seeding,active,,,,,plant diversity,,,,,,,,,,,,,,,,,North America,USA,grassland,,,,,,,
133,2017,land-use changes,soil,soil microbial ,passive,,,,,natural vegetation,,,,,,,,,,,,,,,,,Asia,China,steppe,,,,,,microbial and chemical properties,microbial
134,2016,land-use changes,vegetation,"herbicide, herbivore exclosures, and shelter tubes",active,,,,,native vegetation,,,,,,,,,,,,,,,,,North America,USA,forest,,,,,,,
135,2016,agriculture,vegetation,natural recovery,passive,,,,,native vegetation,,,,,,,,,,,,,,,,,Asia,Mongolia,forest,,,,,livestock,physicochemical properties,
139,2015,agriculture,soil,planting,active,,,,,afforestation,,,,,,,,,,,,,,,,,Asia,China,grassland,,,,,,water,
141,2014,desertification,soil,grazing exclusion,passive,,,,,natural recovery,,,,,,,,,,,,,,,,,Asia,China,grassland,,,,,sheep,carbon storage,
142,2015,agriculture,vegetation,planting ,active,,,,,native vegetation,,,,,,,,,,,,,,,,,North America,USA,agriculture,,,,,,,
143,2014,exotics,vegetation,"seeding, mowing",active,,,,,native grasslands,,,,,,,,,,,,,,,,,North America,USA,grassland,,,,,,,
145,2013,deforestation,vegetation,planting,active,,,,,native vegetation,,,,,,,,,,,,,,,,,North America,Mexico,forest,,,,,,,
146,2013,deforestation,vegetation,planting,active,,,,,native vegetation,,,,,,,,,,,,,,,,,South America,Argentina,forest,,,,,unreported animal,temperature and moisture,
147,2012,agriculture,vegetation,seeding ,active,,,,,undisturbed plant community,,,,,,,,,,,,,,,,,North America,USA,agriculture,,,,,unreported animal,,
148,2012,soil erosion,soil,soil nutrients,active,,,,,revegetation,,,,,,,,,,,,,,,,,Asia,China,grassland,,,,,livestock,"C, N",
149,2012,anthropogenic disturbance,"vegetation, soil","seeding, soil amendment",active,,,,,native vegetation,,,,,,,,,,,,,,,,,North America,USA,shrubland,,,,,,chemical composition,natural gas exploration
151,2011,soil erosion,soil,biostimulants,active,,,,,microbial and vegetation recovery,,,,,,,,,,,,,,,,,Europe,Spain,mediterranean,,,,,,biostimulants,
152,2010,grazing,vegetation,"seeding, soil tilling, fertilization",active,,,,,native vegetation,,,,,,,,,,,,,,,,,Africa,Africa,rangeland,,,,,livestock,compactness and infiltration,
153,2010,anthropogenic disturbance,vegetation,seeding,active,,,,,pre-disturbance condition,,,,,,,,,,,,,,,,,North America,USA,roadways,,,,,,,roads
154,2010,agriculture,vegetation,water addition,active,,,,,undisturbed community,,,,,,,,,,,,,,,,,Asia,China,agriculture,,,,,unreported animal,physicochemical properties,
155,2009,exotics,animal,"seeding, fire",active,,,,,undisturbed plant community,,,,,,,,,,,,,,,,,North America,USA,steppe,,,,,,,arthropods
157,2009,desertification,"vegetation, soil","planting, soil amelioration",active,,,,,pre-disturbance condition,,,,,,,,,,,,,,,,,Europe,Spain,grassland,,,,,livestock,chemical composition,
160,2008,anthropogenic disturbance,vegetation,"seeding, herbicide",active,,,,,native vegetation,,,,,,,,,,,,,,,,,North America,USA,roadways,,,,,,physicochemical properties,roadsides
161,2008,grazing,vegetation,mechanical disturbance and seeding,active,,,,,palatable grasses,,,,,,,,,,,,,,,,,South America,Argentina,rangeland,,,,,livestock,,
162,2007,anthropogenic disturbance,vegetation,natural recovery,passive,,,,,revegetation,,,,,,,,,,,,,,,,,Europe,Spain,roadways,,,,,,,road slopes
164,2006,anthropogenic disturbance,"vegetation, soil",planting,active,,,,,native vegetation,,,,,,,,,,,,,,,,,Europe,Spain,steppe,,,,,,physicochemical properties,
166,2004,mining,vegetation,seeding,active,,,,,diverse community,,,,,,,,,,,,,,,,,Oceania,Australia,shrubland,,,,,,no,
167,2004,agriculture,vegetation,"seeding, mowing and herbicide, mulching (straw and sawdust)",active,,,,,native vegetation,,,,,,,,,,,,,,,,,North America,Canada,agriculture,,,,,,chemical composition,
168,2003,desertification,vegetation,"planting, composted addition, mycorrhizal inoculation",active,,,,,revegetation,,,,,,,,,,,,,,,,,Europe,Spain,mediterranean,,,,,,physicochemical properties,
169,2003,exotics,vegetation,seeding,active,,,,,native vegetation,,,,,,,,,,,,,,,,,North America,USA,grassland,,,,,,,
170,2018,grazing,"vegetation, soil",grazing exclusion,passive,,,,,biomass,,,,,,,,,,,,,,,,,Asia,China,steppe,,,,,sheep,physicochemical properties,
171,2018,anthropogenic disturbance,vegetation,seeding,active,,,,,undisturbed vegetation,,,,,,,,,,,,,,,,,North America,USA,grassland,,,,,cattle,,industries
179,2017,grazing,vegetation,seeding,active,,,,,not clear,,,,,,,,,,,,,,,,,Oceania,Australia,grassland,,,,,livestock,no,
180,2016,shrub encroachment,vegetation,chemical control,active,,,,,productive savanna,,,,,,,,,,,,,,,,,Africa,Africa,savannah,,,,,livestock,,
182,2016,mining,soil,"planting, soil amelioration",active,,,,,undisturbed soil,,,,,,,,,,,,,,,,,Europe,Spain,mediterranean,,,,,,chemical and microbia properties,
188,2016,agriculture,vegetation,natural recovery,passive,,,,,not clear,,,,,,,,,,,,,,,,,South America,Argentina,agriculture,,,,,,physicochemical properties,
193,2015,exotics,"vegetation, soil","seeding, nutrients",active,,,,,not clear,,,,,,,,,,,,,,,,,North America,USA,grassland,,,,,cattle,litter and N meassured,
194,2015,anthropogenic disturbance,vegetation,"seeding, irrigation",active,,,,,undisturbed desert,,,,,,,,,,,,,,,,,North America,USA,shrubland,,,,,,topsoil salvage,road construction
195,2015,mining,soil,"planting, microbial ",active,,,,,not clear,,,,,,,,,,,,,,,,,Asia,China,grassland,,,,,,"chemical, enzyme and microbial meassures",
197,2015,exotics,vegetation,planting,active,,,,,not clear,,,,,,,,,,,,,,,,,North America,Hawai,woodland,,,,,,physicochemical properties,
202,2015,anthropogenic disturbance,vegetation,planting,active,,,,,not clear,,,,,,,,,,,,,,,,,Europe,Spain,forest,,,,,,physicochemical properties,human exploitation
204,2014,anthropogenic disturbance,soil,planting,active,,,,,not clear,,,,,,,,,,,,,,,,,Asia,China,grassland,,,,,,moisture,
206,2014,agriculture,vegetation,"seeding, irrigation",active,,,,,native vegetation,,,,,,,,,,,,,,,,,North America,USA,agriculture,,,,,cattle,water addition,
207,2014,grazing,"vegetation, soil",grazing exclusion,passive,,,,,pre-disturbance condition,,,,,,,,,,,,,,,,,Asia,China,grassland,,,,,livestock,chemical composition,
209,2014,agriculture,"vegetation, soil",natural recovery,passive,,,,,not clear,,,,,,,,,,,,,,,,,South America,Argentina,agriculture,,,,,livestock,physicochemical properties,
210,2014,agriculture,soil,carbon amendment,active,,,,,native grasslands,,,,,,,,,,,,,,,,,Europe,Hungary,agriculture,,,,,,chemical and microbia properties,
211,2014,exotics,vegetation,"seeding, herbicide",active,,,,,perennial vegetation,,,,,,,,,,,,,,,,,North America,USA,rangeland,,,,,,,
212,2014,stressful soil,vegetation,planting,active,,,,,not clear,,,,,,,,,,,,,,,,,Europe,Spain,shrubland,,,,,,moisture,
213,2015,desertification,soil,planting,active,,,,,native vegetation and soil retention,,,,,,,,,,,,,,,,,Asia,India,shrubland,,,,,cattle,physiochemical properties,
214,2014,agriculture,vegetation,"planting, irrigation, mulch",active,,,,,not clear,,,,,,,,,,,,,,,,,North America,USA,agriculture,,,,,,mulch and water addition,
218,2013,soil erosion,soil,planting,active,,,,,not clear,,,,,,,,,,,,,,,,,Asia,China,savannah,,,,,,chemical and microbia properties,
219,2013,grazing,vegetation,grazing exclusion,passive,,,,,soil and vegetation recovery,,,,,,,,,,,,,,,,,Africa,Morocco,rangeland,,,,,livestock,chemical composition,
220,2013,mining,vegetation,nurse plants,passive,,,,,vegetation cover,,,,,,,,,,,,,,,,,South America,Chile,shrubland,,,,,unreported animal,physicochemical properties,
221,2012,exotics,vegetation,seed caching rodents,passive,,,,,not clear,,,,,,,,,,,,,,,,,North America,USA,rangeland,,,,,,,
223,2013,grazing,vegetation,nurse plants,passive,,,,,not clear,,,,,,,,,,,,,,,,,Asia,Iran,rangeland,,,,,unreported animal,no,
229,2012,grazing,seed,soil seed bank,passive,,,,,original light grazing situation,,,,,,,,,,,,,,,,,Africa,Africa,rangeland,,,,,livestock,seed bank,
230,2012,browsing,vegetation,planting,active,,,,,intact site,,,,,,,,,,,,,,,,,Africa,Africa,forest,,,,,goat,,costs
231,2012,grazing,vegetation,grazing exclusion,passive,,,,,not clear,,,,,,,,,,,,,,,,,Asia,Mongolia,grassland,,,,,sheep and goats,,
232,2012,exotics,vegetation,irrigation,active,,,,,native vegetation,,,,,,,,,,,,,,,,,North America,USA,shrubland,,,,,,water addition,
233,2012,exotics,vegetation,"planting, mycorrhiza, hydrogel, wood obstruction",active,,,,,not clear,,,,,,,,,,,,,,,,,North America,USA,shrubland,,,,,,,
235,2012,anthropogenic disturbance,seed,"seeding, tackifier, harrowed",active,,,,,pre-disturbance conditions,,,,,,,,,,,,,,,,,North America,USA,shrubland,,,,,,seed bank,military training area
238,2011,grazing,soil,planting,active,,,,,rangeland rehabilitation,,,,,,,,,,,,,,,,,Africa,Morocco,rangeland,,,,,livestock,chemical properties,
239,2011,agriculture,vegetation,natural recovery,passive,,,,,native vegetation recovery,,,,,,,,,,,,,,,,,South America,Brazil,savannah,,,,,cattle,moisture,forestry
240,2011,exotics,vegetation,"seeding, mechanical control",active,,,,,native vegetation,,,,,,,,,,,,,,,,,North America,USA,grassland,,,,,,,
241,2011,exotics,vegetation,planting,active,,,,,not clear,,,,,,,,,,,,,,,,,South America,Chile,mediterranean,,,,,cattle,moisture,
242,2011,agriculture,soil,planting,active,,,,,not clear,,,,,,,,,,,,,,,,,Asia,China,agriculture,,,,,,physicochemical and microbial properties,
243,2011,exotics,vegetation,seeding,active,,,,,not clear,,,,,,,,,,,,,,,,,North America,USA,steppe,,,,,,physicochemical properties,
244,2011,anthropogenic disturbance,vegetation,"planting, clay and hydrogel ",active,,,,,not clear,,,,,,,,,,,,,,,,,Europe,Spain,woodland,,,,,,no,
245,2011,exotics,vegetation,planting,active,,,,,not clear,,,,,,,,,,,,,,,,,North America,USA,grassland,,,,,,water content,
246,2011,anthropogenic disturbance,vegetation,shelters,active,,,,,not clear,,,,,,,,,,,,,,,,,Europe,Spain,shrubland,,,,,unreported animal,,deforestation
247,2011,agriculture,soil,natural recovery,passive,,,,,soil properties of native forests,,,,,,,,,,,,,,,,,Asia,China,agriculture,,,,,unreported animal,physicochemical and microbial properties,
248,2011,soil erosion,soil,planting,active,,,,,not clear,,,,,,,,,,,,,,,,,Europe,Turkey,forest,,,,,,physicochemical properties,
250,2010,anthropogenic disturbance,vegetation,"planting, irrigation, hydrogels",active,,,,,not clear,,,,,,,,,,,,,,,,,North America,USA,rangeland,,,,,,water addition,
251,2010,grazing,vegetation,"seeding, constructing safe sites, retaining seed movement",active,,,,,not clear,,,,,,,,,,,,,,,,,Asia,China,grassland,,,,,unreported animal,seed bank,
252,2010,grazing,vegetation,seeding,active,,,,,not clear,,,,,,,,,,,,,,,,,Asia,Jordan,rangeland,,,,,livestock,,
253,2010,wildfire,vegetation,"seeding, irrigation",active,,,,,not clear,,,,,,,,,,,,,,,,,North America,USA,rangeland,,,,,,texture and microtopography,
254,2009,exotics,vegetation,"planting, fungal inoculation",active,,,,,not clear,,,,,,,,,,,,,,,,,North America,USA,xeroriparian,,,,,,mycorrhizal inoculation,
255,2009,grazing,vegetation,grazing exclusion,passive,,,,,not clear,,,,,,,,,,,,,,,,,Africa,Africa,rangeland,,,,,livestock,,
256,2007,agriculture,soil,mycorrhizal fungi,passive,,,,,fungi of non-cultivated fields,,,,,,,,,,,,,,,,,Asia,China,agriculture,,,,,unreported animal,physicochemical properties,
259,2005,grazing,vegetation,grazing exclusion,passive,,,,,not clear,,,,,,,,,,,,,,,,,Asia,China,rangeland,,,,,unreported animal,,
262,2003,grazing,"vegetation, soil"," seeding, hollows-dyker plough, furrows-ripper/sub-soiler and walking-stick planter",active,,,,,stable vegetation to deliver animal production.,,,,,,,,,,,,,,,,,Africa,Africa,rangeland,,,,,unreported animal,,
263,2003,grazing,vegetation,phytogenic mounds (nebkhas),passive,,,,,not clear,,,,,,,,,,,,,,,,,Africa,Africa,rangeland,,,,,unreported animal,temperature and moisture,
264,2003,grazing,"vegetation, soil","seeding, gypsum (CaSO4) and organic mulch",active,,,,,not clear,,,,,,,,,,,,,,,,,Africa,Africa,rangeland,,,,,livestock,gypsum and mulching addition,
267,2001,anthropogenic disturbance,vegetation,facilitation ,passive,,,,,not clear,,,,,,,,,,,,,,,,,Europe,Spain,steppe,,,,,,"temperature, moisture, chemical properties",
268,2000,anthropogenic disturbance,vegetation,irrigation,active,,,,,not clear,,,,,,,,,,,,,,,,,North America,USA,shrubland,,,,,,water addition,
269,2000,mining,vegetation,"seeding, planting",active,,,,,not clear,,,,,,,,,,,,,,,,,North America,USA,steppe,,,,,livestock,no,
271,1999,mining,animal,natural recovery,passive,,,,,not clear,,,,,,,,,,,,,,,,,Africa,Africa,shrubland,,,,,sheep,"ph, electrical conductivity, microbial",rodents
274,2010,agriculture,vegetation,"seeding, micro-topographic relief, fire, grazing",active,,,,,native vegetation,,,,,,,,,,,,,,,,,North America,USA,agriculture,,,,,livestock,"fallowing, disking, micro-topography",
275,2007,agriculture,vegetation,"irrigation, planting, weed control",active,,,,,native vegetation,,,,,,,,,,,,,,,,,North America,USA,agriculture,,,,,,"salt-remediation products, seed coatings, and mycorrhizal inoculation",
276,1999,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",active,,,,,undisturbed sites,,,,,,,,,,,,,,,,,North America,USA,grassland,,,,,,"ripped, disked",oil and gas fields
277,2017,exotics,vegetation,"seeding, grazing",active,,,,,not clear,,,,,,,,,,,,,,,,,North America,USA,shrubland,,,,,sheep,,solar power plant installation
278,2014,anthropogenic disturbance,vegetation,"seeding, tillage, weed suppression",active,,,,,valley saltbush scrub community,,,,,,,,,,,,,,,,,North America,USA,shrubland,,,,,livestock,tillage,solar power plant installation
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,, , ,
